# pTt1,etat1,phit1,Et1,pTt2,etat2,phit2,Et2,pTh,etah,phih,Eh,ttmass,ttHmass,HT,dphi_tt,,HTb,tmass,Hmass
220.438,0.666058,2.75661,323.338,560.202,-0.798153,4.76253,767.812,409.512,-0.725939,1.35757,535.025,904.383,1480.52,1027.04,2.00592,,539.759,176.11,116.273
38.8028,2.01906,1.23795,220.587,62.3007,-0.186424,1.80598,191.794,103.281,0.87637,2.7326,201.575,378.43,541.781,388.652,0.568026,,253.382,162.94,139.459
88.2971,-2.45147,2.05846,543.436,34.0769,-0.798604,6.04879,160.31,57.9642,2.04633,4.02552,263.463,447.233,911.911,523.092,2.29286,,248.552,169.985,131.932
116.681,0.372065,5.6668,192.18,370.737,1.29396,0.0914884,746.389,519.636,0.409998,2.99471,577.164,464.387,1226.1,1052.34,0.707872,,819.737,146.1,122.906
41.0071,2.81826,0.149265,377.322,112.708,-0.566798,2.7054,209.048,76.4561,-0.939914,3.73074,173.134,511.501,724.04,663.285,2.55613,,292.219,153.675,131.355
104.502,1.24947,2.83636,245.785,141.35,-0.948658,5.8343,264.912,83.6718,0.798824,2.48351,175.551,508.921,679.371,423.545,2.99794,,270.485,146.631,135.333
89.8106,2.46076,0.228419,557.089,100.807,0.525309,4.79797,200.169,89.9938,1.18619,1.49886,203.403,473.467,637.533,452.612,1.71364,,324.391,172.098,124.192
70.0598,0.779583,2.49885,177.602,134.664,-2.38949,4.60823,760.255,59.1933,-0.915037,2.88011,142.028,648.1,781.772,419.651,2.10937,,235.272,151.643,113.218
275.539,-0.536246,1.98548,347.696,201.694,-2.13562,5.19157,882.623,93.8463,1.28437,5.22674,217.471,717.744,1178.9,483.864,3.07709,,422.691,144.791,118.276
152.946,-0.0462289,5.97358,229.6,74.148,1.94883,5.42133,314.243,97.3373,2.04078,1.85613,397.008,431.392,691.151,610.187,0.552247,,413.984,171.096,111.917
403.225,1.71549,5.88369,1166.55,321.335,1.49195,2.79829,772.507,129.341,2.32291,2.70825,678.804,803.494,1005.95,727.429,3.0854,,511.449,148.068,129.589
149.996,-0.338653,1.67515,228.315,102.116,-1.85549,1.77106,371.659,73.2183,-2.04017,2.33432,308.104,399.289,554.115,867.87,0.0959049,,367.292,164.159,113.71
132.72,-1.09388,4.88684,278.047,150.669,0.0185922,2.15959,219.343,62.2604,-0.592918,5.9547,142.246,462.301,602.859,393.613,2.72726,,290.851,169.557,121.768
303.956,-0.0464712,5.24622,344.126,350.528,-1.50531,2.57929,846.121,146.198,-0.26147,5.99407,200.662,897.725,1129.32,757.693,2.66694,,494.782,160.729,131.896
138.751,-1.27254,0.91751,315.421,112.309,0.563451,3.99923,217.026,154.086,-1.07157,0.73387,275.241,506.603,700.34,424.625,3.08172,,313.278,167.775,112.17
371.276,1.34122,2.29351,776.327,240.702,0.63766,0.785201,343.283,449.327,-1.03452,4.66033,725.244,604.43,1821.86,1062.99,1.50831,,759.843,165.987,137.994
90.5804,1.09813,4.37166,217.238,362.506,-0.93755,0.931287,560.229,52.0866,0.110968,5.68309,144.827,673.837,834.694,658.978,2.84281,,236.513,156.266,135.012
36.1101,-2.14688,0.760356,225.056,143.458,-1.4947,0.707315,366.825,155.571,0.477585,3.55224,221.734,331.783,717.768,523.949,0.0530411,,274.947,161.611,137.879
157.577,1.20163,4.09281,387.637,194.903,-0.0946323,5.61656,265.045,189.191,-0.0107977,5.88333,229.828,558.529,756.137,1063.73,1.52376,,541.54,261.983,130.475
118.083,0.431318,6.04044,213.467,47.7436,0.672072,3.76158,154.065,54.4041,-0.104082,6.16727,148.54,344.393,488.833,317.899,2.27885,,236.534,169.899,138.102
119.122,-0.154058,2.42336,195.521,208.38,1.57388,4.80952,542.918,102.349,-1.54256,1.06205,273.818,556.504,983.761,795.89,2.38615,,482.265,153.945,111.106
303.806,1.34735,2.22051,647.667,72.758,0.349774,0.313167,186.342,285.732,0.305071,5.06079,323.712,535.405,951.407,927.452,1.90734,,554.524,173.877,123.733
291.376,-1.24426,1.06671,573.519,106.723,-1.74125,4.84421,357.702,72.6418,-1.59442,0.537219,216.649,495.341,608.626,715.751,2.50569,,388.942,170.562,110.634
86.6019,-1.29299,3.01941,217.595,291.972,0.269009,4.70821,350.029,211.706,-0.855592,1.34469,324.344,480.619,845.722,783.427,1.68881,,428.914,136.249,136.896
92.2303,-0.968911,0.558571,215.783,224.67,-0.562936,4.60779,307.682,215.193,-0.619545,4.41929,284.399,429.238,603.229,645.075,2.23397,,524.713,165.035,120.024
512.174,-0.713479,5.51425,671.456,350.964,0.15242,1.34524,394.961,533.776,-0.718212,5.52172,690.568,905.326,1291.64,1194.6,2.11418,,1014.4,175.333,133.89
283.991,-1.4189,2.56176,645.648,122.936,-1.14893,1.93582,273.717,103.492,-1.13635,1.74631,225.012,405.621,567.252,767.269,0.625948,,589.822,176.114,137.879
315.903,1.21146,2.49647,602.599,103.419,2.02059,0.937857,431.462,307.19,-1.01642,5.45153,497.981,454.964,1448.1,605.515,1.55861,,482.993,172.124,132.57
484.308,-1.48034,5.24016,1131.54,201.692,-0.901282,2.27938,330.211,71.4122,-1.21375,2.75566,172.601,757.593,924.013,1271.24,2.96078,,313.935,166.431,112.62
106.215,-1.74509,1.67128,356.448,25.8248,-2.84684,0.742488,285.743,97.9027,-1.15114,2.28889,217.023,360.947,515.883,609.388,0.928789,,346.134,169.826,134.58
385.66,1.20685,4.66179,724.836,121.529,1.29823,3.77235,286.203,138.321,0.713273,2.69852,221.944,413.453,702.187,1018.51,0.88944,,397.103,179.338,136.476
95.5011,1.47171,2.15015,269.328,151.543,0.492773,0.524998,236.217,60.8985,1.63171,2.02028,208.336,386.708,531.276,480.879,1.62515,,316.917,156.778,131.451
94.5424,-0.805672,3.19009,215.918,102.197,-0.227593,5.64416,200.735,120.18,0.151657,4.84147,171.648,396.807,551.267,501.385,2.45407,,254.04,174.674,121.181
149.539,-0.515589,4.80931,240.933,69.8749,1.58846,0.581936,238.137,74.4851,-0.330891,3.18959,141.798,452.832,607.521,367.973,2.05581,,190.166,170.87,118.019
181.051,0.319081,1.89878,257.274,150.438,-2.02106,1.15649,596.959,275.002,0.23088,4.75941,311.891,620.686,1081.36,621.065,0.742287,,436.07,173.084,132.462
112.772,-0.305519,5.80393,196.018,165.269,-0.447783,3.21167,251.862,68.293,-0.590251,1.64712,139.354,424.176,562.272,391.225,2.59226,,235.414,156.464,113.724
82.7111,0.0765923,1.58012,185.848,271.295,-1.38534,3.03457,602.441,94.5851,2.00687,5.83819,378.923,532.875,1139.58,463.606,1.45445,,391.515,166.307,123.555
130.792,0.209451,3.12419,198.595,155.264,0.838944,4.48216,272.334,113.462,1.33847,3.66738,263.445,376.586,535.106,715.419,1.35797,,238.085,146.873,126.285
158.649,-1.44539,1.44993,415.353,159.978,-1.17235,3.91321,326.548,296.922,-0.69271,3.73081,392.725,484.818,746.241,812.354,2.46327,,502.711,215.12,128.652
128.022,-1.40999,0.355666,326.024,123.805,-2.41918,4.87518,721.099,69.3412,2.01645,0.868071,297.412,439.958,1144.33,635.694,1.76367,,330.737,170.621,134.919
108.895,1.33332,0.133718,273.237,70.9983,1.51963,2.10177,242.578,61.6367,-1.41657,4.91216,178.658,367.369,650.689,440.671,1.96805,,290.079,160.809,117.552
296.995,0.554982,5.11567,385.568,430.273,-0.69664,1.22315,581.696,132.147,1.74962,4.23956,414.965,908.984,1349.78,982.848,2.39067,,482.026,174.306,137.371
455.296,-1.43656,5.10078,1027.87,393.287,-0.975599,1.76267,620.166,296.004,-0.806733,1.9321,419.966,938.218,1266.96,827.032,2.94508,,564.69,181.82,135.034
259.962,1.81873,5.4859,840.443,23.2447,3.10157,3.55087,309.994,213.609,0.343522,4.19854,258.997,426.915,774.403,1013.3,1.93504,,434.682,173.717,125.901
226.885,0.31042,0.0347797,296.83,269.974,-0.0309022,3.13191,317.165,70.8219,0.208089,3.41282,151.288,609.11,753.041,498.93,3.09713,,329.718,177.51,132.861
332.342,-0.719757,4.73159,455.731,260.181,-1.25038,3.50346,517.86,132.499,-1.36385,3.33484,309.276,502.782,680.547,1050.12,1.22813,,256.135,171.556,139.45
504.773,1.16905,0.782539,907.275,435.303,0.717666,3.83922,578.424,88.9483,1.84372,0.222538,317.658,1023.51,1188.92,781.646,3.05668,,306.028,171.988,133.778
108.969,-0.415921,1.76955,215.717,242.339,-1.10505,4.99189,426.22,144.13,-2.09621,3.77103,609.427,505.44,783.75,689.248,3.06084,,483.816,180.234,131.223
97.4888,1.18914,0.825897,260.728,231.027,0.584368,3.25541,302.743,267.394,1.1855,6.14161,495.876,453.584,801.915,533.333,2.42952,,412.056,193.335,130.638
81.1164,0.739421,2.24749,192.173,169.065,-0.207844,4.566,239.026,75.8636,-1.05884,5.74684,176.854,410.497,587.266,426.774,2.31851,,274.226,161.394,127.543
148.054,1.53435,5.09364,395.14,73.9483,-2.07862,4.11876,345.52,172.353,-1.30314,2.98533,366.233,712.439,1051.17,747.574,0.974885,,296.983,164.394,134.57
269.399,-1.25876,1.01584,539.323,151.206,-0.547619,3.90384,247.698,265.262,-0.890194,1.35601,397.675,573.814,788.459,906.622,2.888,,446.298,167.843,125.084
157.46,-1.4213,4.64653,370.38,84.7346,0.580981,5.02106,200.311,393.589,0.210741,0.195367,417.506,451.454,871.7,1239.16,0.374538,,673.248,134.376,111.428
229.859,-1.88806,3.77938,795.357,340.086,-0.291184,0.236306,388.719,287.977,-1.78834,3.43795,894.199,817.281,1209.42,797.051,2.74011,,676.739,171.344,127.511
170.796,1.50845,4.95932,437.751,105.095,2.18398,4.88959,495.141,67.6404,3.01235,4.45743,702.321,329.994,517.819,650.141,0.0697279,,554.275,166.453,134.099
218.7,1.79415,1.08069,694.52,339.67,0.200248,4.07197,383.835,129.781,1.67237,0.932043,378.419,803.321,1018.21,406.969,2.99128,,355.115,159.935,123.461
142.905,1.34264,3.49925,339.163,239.951,0.18721,0.988154,297.045,149.642,1.40593,3.18818,349.445,540.447,763.867,400.81,2.5111,,292.8,172.092,131.986
133.678,0.967825,2.60838,263.374,267.158,0.992519,6.25606,444.394,331.18,0.243173,5.58678,358.523,511.123,809.027,1134.83,2.6355,,466.272,169.804,110.652
100.589,-1.50266,6.08864,291.987,136.896,-2.28743,2.913,700.017,85.0562,-2.51859,2.56441,548.455,452.474,616.733,335.249,3.10755,,217.381,170.276,136.305
148.574,0.0126973,1.55802,223.642,102.403,0.809624,3.52856,204.417,101.177,0.463363,4.41777,167.117,391.984,564.563,447.871,1.97054,,326.938,167.147,123.821
204.207,0.464609,3.73961,298.434,184.895,-0.891449,5.56515,323.626,145.085,-0.460848,5.43933,199.746,567.576,725.767,630.331,1.82554,,431.324,194.15,118.544
320.323,2.39464,2.65554,1778.52,83.9418,2.83948,0.0245035,741.404,209.867,1.70392,5.56861,609.71,500.602,839.865,610.463,2.63104,,360.666,167.193,129.722
244.289,-1.56142,5.44679,628.111,208.12,-1.11104,2.45396,389.902,305.429,-1.46445,5.54861,706.891,575.492,846.337,635.443,2.99282,,466.698,158.735,124.583
391.243,-0.103135,1.94586,432.416,104.957,-0.20842,4.36922,197.99,443.952,-1.47513,5.44269,1028.4,539.687,1330.06,1053,2.42336,,801.608,179.661,121.744
36.8082,-2.8797,2.6827,372.492,200.349,-1.52831,3.1153,515.824,188.163,-1.94696,0.170042,683.256,382.336,684.869,631.986,0.432593,,418.961,175.065,119.692
128.114,-1.92003,4.84561,476.674,245.603,1.21123,2.80406,476.13,122.352,-0.156907,3.42503,180.388,925.721,1078.12,736.865,2.04156,,282.013,167.337,131.142
179.005,0.110275,0.184915,238.186,164.069,-1.20698,5.24356,343.967,126.435,-1.30738,2.13592,282.449,455.112,715.21,967.781,1.22454,,919.98,155.88,129.943
186.386,-0.973957,0.658172,322.665,176.521,0.629765,3.6341,267.569,136.518,1.25475,3.50604,284.736,582.01,854.826,416.859,2.97593,,254.146,156.806,118.632
98.7536,2.00461,0.0517896,406.835,43.074,2.71699,4.26166,356.88,94.2205,1.61755,0.646703,270.243,327.606,460.183,264.703,2.07332,,212.141,162.013,110.064
50.1665,-1.24755,2.5342,212.098,70.5694,-2.24867,3.72566,384.183,78.5463,-1.38997,5.74974,203.397,420.392,569.078,381.528,1.19147,,201.903,189.863,115.454
53.9129,-2.45186,2.0349,349.627,14.6883,-3.39893,0.987913,287.925,72.145,0.640109,5.83838,140.648,348.461,609.207,396.414,1.04699,,221.965,151.111,110.167
25.934,-1.53622,3.35314,182.773,101.564,-0.685174,2.20431,216.98,83.4635,1.46596,5.56927,224.357,359.257,622.137,376.828,1.14883,,261.108,171.554,118.671
255.398,-0.797461,3.38031,377.821,521.517,-0.134844,4.88503,548.662,69.7508,-1.11507,5.25284,176.364,644.721,803.803,2105.24,1.50472,,529.103,162.68,131.255
232.685,-0.643817,4.35121,331.998,139.132,-1.93985,1.8626,518.772,174.748,-0.581614,5.3774,238.367,547.065,765.77,680.888,2.48861,,299.858,174.244,121.382
469.392,0.0905467,2.19898,501.514,439.306,-0.510552,5.43164,527.176,72.7734,-1.55523,6.18763,218.189,1009.4,1191.05,969.162,3.05053,,673.777,171.395,123.289
172.414,-0.461256,5.62879,258.423,50.1055,-1.43633,5.42061,196.278,135.642,-0.716995,4.34794,205.58,352.945,515.62,661.542,0.208178,,212.572,173.983,112.56
123.476,-1.68784,4.28091,384.933,137.774,-1.70687,0.506972,422.97,79.8796,-1.77173,1.66541,270.738,412.708,562.414,418.014,2.50925,,270.457,170.157,122.026
169.294,-0.678379,3.1109,272.127,243.234,1.01087,6.16153,407.545,94.5413,-0.257702,4.03807,149.143,654.645,810.624,878.027,3.05063,,405.606,173.354,112.688
249.035,-0.606704,0.920415,343.402,51.4249,1.37156,0.92904,197.268,164.331,1.13868,2.70532,310.468,444.669,775.189,1001.99,0.00862473,,465.143,173.597,127.927
63.6191,2.63616,5.76219,476.164,150.675,1.25981,2.44849,335.186,251.593,-0.555332,6.20051,322.654,424.165,978.52,774.412,2.96948,,457.18,165.917,138.546
58.4306,-0.957129,4.84001,177.354,83.0259,-1.12427,5.40404,232.139,149.24,1.03563,2.01724,264.705,342.172,674.05,508.184,0.564032,,380.063,154.379,118.526
213.86,-1.17954,1.61566,403.065,89.0787,1.56078,5.32791,279.136,265.353,-0.0656979,4.46622,293.752,656.662,960,605.636,2.57094,,511.886,132.391,124.795
103.268,1.80858,1.00042,358.253,221.814,1.511,3.95655,549.995,83.2648,1.3752,1.10496,217.828,440.874,618.994,641.121,2.95613,,239.912,153.879,129.416
231.208,-2.01592,2.58549,900.974,133.872,-1.40481,5.46187,322.089,131.711,0.0681685,6.02956,176.897,504.703,865.815,471.845,2.87638,,340.918,177.518,117.746
147.211,-1.45525,2.61437,374.613,86.6779,-0.0465373,2.66251,195.275,110.007,-0.604066,5.08544,185.086,422.743,635.538,734.804,0.0481359,,294.411,172.34,131.055
155.988,0.167377,3.98506,227.643,244.61,-1.83824,3.39758,806.63,176.033,0.471411,4.92842,234.924,631.846,995.383,904.967,0.587482,,285.318,163.71,129.576
33.4472,1.9154,3.43755,200.469,97.6911,-0.488052,2.72936,204.087,121.256,-0.0876528,2.87945,170.669,379.813,517.362,770.879,0.708184,,500.153,163.491,119.632
95.621,1.61672,2.96118,298.249,116.406,-0.480838,5.64164,215.387,115.864,0.451946,3.56522,187.531,480.71,646.998,422.981,2.68045,,278.184,162.191,137.148
195.14,-1.51497,4.0508,495.798,114.079,0.618541,3.47872,207.587,226.003,-1.02701,5.0655,378.989,534.436,773.833,832.199,0.572086,,330.333,171.149,129.871
48.9959,2.44236,4.72955,338.272,92.29,1.26077,2.40739,241.707,56.5541,2.59438,4.54221,403.819,383.808,557.445,444.441,2.32216,,234.681,183.986,134.698
174.237,1.25914,4.94651,361.14,140.574,-0.363231,3.4449,216.501,119.378,0.437669,3.20894,182.108,476.748,634.94,939.161,1.50161,,611.868,143.052,126.506
38.3244,-1.59469,3.97882,186.677,298.21,-1.98641,1.56486,1120.67,259.884,-1.38986,4.95054,566.062,545.274,893.321,624.822,2.41396,,549.624,158.701,116.265
322.413,0.403043,1.78663,386.786,93.0357,1.75631,5.16055,326.824,86.5244,-1.10119,0.420979,182.174,546.909,806.853,741.354,2.90926,,430.096,166.833,110.931
75.2914,1.8376,4.21516,291.868,183.67,0.384645,1.52217,257.204,169.67,0.507054,1.28237,233.835,441.886,616.406,414.882,2.69299,,338.087,162.479,133.541
15.2791,-2.67507,6.02513,204.701,346.4,0.619836,3.34273,449.78,408.297,1.46648,0.0239774,938.91,550.995,1270.39,935.663,2.6824,,614.452,171.732,114.736
229.35,-0.718584,2.47222,332.968,147.256,1.8139,2.96042,501.77,261.886,-0.793192,2.41212,373.472,703.629,1034.7,1293.86,0.488204,,701.224,161.544,133.804
83.3888,-1.07789,5.79247,220.663,40.7924,-1.5756,5.11607,200.945,93.635,2.42554,1.22078,548.239,350.348,906.426,417.213,0.676403,,272.659,173.215,125.986
101.915,-2.00706,2.74728,410.916,58.8036,-1.96596,1.68543,280.39,151.703,-1.50695,2.2925,377.465,351.976,490.338,842.753,1.06185,,422.682,140.783,116.242
110.69,1.14312,5.46316,239.309,175.643,-0.128689,2.21284,245.523,86.6239,0.987351,5.31973,181.226,461.357,623.409,410.022,3.03287,,308.776,143.866,123.756
111.955,-1.02863,3.7008,241.426,25.6402,-2.25603,5.0746,205.849,75.9064,-1.34327,4.32455,197.79,345.52,474.186,615.415,1.3738,,342.126,164.624,122.454
433.256,-0.411522,0.723855,497.831,88.5853,0.345178,4.5061,195.051,450.717,0.301556,3.3365,488.425,568.25,1167.95,1150.51,2.50094,,594.793,162.791,127.955
300.831,1.62658,3.41025,812.964,342.037,0.207745,0.722678,394.279,156.249,-0.411751,2.32616,214.798,885.16,1177.2,1127.35,2.68757,,320.115,171.56,131.704
206.819,-1.09178,4.35236,375.889,199.827,0.679135,1.56092,298.098,79.6666,-1.02212,5.80167,182.329,658.072,826.096,523.479,2.79144,,214.912,154.162,132.704
91.4997,-0.948416,3.31171,220.452,222.306,-2.02906,5.58081,877.507,205.83,0.0311595,5.27165,233.706,553.666,878.077,960.801,2.2691,,431.053,173.635,110.505
125.758,-1.91996,4.96178,470.661,111.936,-1.81877,3.72695,392.346,93.0808,-2.11602,3.403,407.902,369.125,507.949,583.098,1.23482,,302.866,172.03,113.468
27.362,2.64148,0.502598,259.867,257.55,0.363093,6.23495,324.118,104.482,0.460039,1.88512,180.547,424.034,631.953,864.174,0.550832,,479.948,174.047,138.573
139.981,0.086671,5.69967,226.773,159.483,-1.43861,1.3557,397.815,118.378,0.939827,5.60436,218.852,517.8,788.11,893.23,1.93922,,340.155,178,131.922
205.671,-1.70415,5.23751,604.616,167.08,-1.80822,2.62862,554.61,102.091,-1.74676,1.94673,323.556,496.145,658.137,463.901,2.60889,,251.396,156.657,116.914
209.503,-0.707824,1.40908,373.77,264.545,0.798785,4.36331,388.591,93.9,-1.23914,5.77075,212.639,755.525,967.809,418.097,2.95423,,240.986,264.376,119.771
96.8269,2.59814,3.86104,671.808,203.139,0.999372,0.716851,351.745,88.0689,-0.61647,5.13165,171.649,502.16,854.241,564.622,3.139,,322.461,152.715,135.525
240.623,-0.533188,2.87363,327.227,244.909,-1.04902,5.75992,428.146,61.3055,-2.20242,5.75675,309.274,610.023,782.962,544.147,2.88629,,358.788,176.346,129.841
55.9991,-0.644725,0.436586,187.701,139.762,0.939752,2.97326,258.633,121.993,-0.152989,5.70441,179.771,420.329,618.49,470.441,2.53667,,396.543,174.932,130.707
56.7309,-0.949398,4.28195,171.74,560.346,1.65257,1.44254,1526.16,212.175,-1.53347,4.60987,533.146,901.647,2029.84,1410.45,2.8394,,617.266,149.639,139.678
486.618,-0.541829,4.0117,585.641,271.125,1.2924,5.61516,557.135,80.0853,1.47751,5.12068,221.242,985.884,1166.09,1178.57,1.60346,,485.752,172.003,121.936
173.467,1.66271,5.53602,569.75,109.331,0.201155,2.20072,194.691,125.243,1.8069,1.90415,413.475,604.231,826.504,263.715,2.94789,,201.878,316.368,132.283
139.099,0.812182,4.84795,253.321,170.677,0.25263,5.25006,250.38,65.2324,1.71555,1.60284,221.655,364.485,590.183,678.384,0.402108,,292.133,170.279,118.683
351.965,1.91346,4.38639,1230.3,133.706,0.883191,0.740738,255.583,218.504,0.821387,1.60423,321.121,675.939,1005.63,663.752,2.63753,,396.316,169.926,123.429
260.44,0.478358,5.45441,329.587,133.364,0.527514,3.27324,230.017,163.944,0.362759,3.28899,222.532,475.531,688.163,637.829,2.18118,,466.889,155.104,137.653
65.7545,1.22786,4.95901,215.686,186.978,-0.56563,0.915554,278.438,101.809,0.124261,0.976864,169.705,469.088,614.153,737.216,2.23973,,304.79,177.954,135.18
99.6451,1.3877,4.20269,260.107,139.618,-0.916021,0.99902,265.077,104.554,-1.16917,0.508347,230.656,522.034,733.668,370.94,3.07952,,271.485,150.692,138.381
260.069,0.692085,2.26382,364.054,84.6687,-0.955007,2.23975,207.733,147.866,-1.36884,1.93141,339.58,444.873,751.102,1051.64,0.0240677,,552.669,164.281,139.894
103.548,-2.38353,0.554421,591.716,149.962,-1.88492,0.783054,530.564,245.176,-0.579597,3.83334,317.758,341.231,812.018,600.541,0.228633,,474.69,171.989,135.28
85.4326,2.17033,3.20602,409.758,95.1068,1.60948,3.51741,298.31,73.9875,1.6701,1.76469,241.638,335.23,495.854,756.71,0.311387,,353.805,155.464,130.296
19.3672,2.84339,3.43727,239.451,75.6311,1.52819,0.268999,254.493,75.0151,1.85453,3.31759,271.185,361.499,514.899,378.245,3.11491,,297.039,171.731,115.21
309.555,-0.367325,1.26413,370.248,206.756,1.32874,4.52993,440.872,218.908,1.18109,4.46236,406.881,765.172,1069.8,626.345,3.01738,,410.67,166.545,115.342
102.677,-2.57848,2.81902,714.26,265.213,-0.011994,1.00648,324.038,134.347,-1.22926,5.49141,273.944,744.004,944.544,899.991,1.81254,,423.579,217.336,113.566
377.449,0.436231,1.6462,445.9,294.705,-0.753243,4.66563,419.827,228.238,1.74695,6.12882,686.095,857.644,1434.38,1007.05,3.01943,,730.04,165.78,125.043
146.786,1.15274,2.23142,302.054,171.883,1.1652,1.94115,346.104,255.412,1.4439,5.14622,582.894,332.99,756.667,610.626,0.290275,,432.744,160.949,115.921
296.46,-0.602853,4.59614,392.227,226.583,-1.89135,1.19174,783.885,57.243,-0.773265,1.20835,141.546,721.614,885.93,481.122,2.87878,,312.754,173.061,119.901
266.519,-1.59434,5.3795,705.467,121.981,-1.79693,2.17745,413.935,206.742,1.12605,1.48306,375.649,507.854,1311.66,608.664,3.08113,,331.438,175.176,130.466
248.249,0.5076,3.82923,328.132,243.966,-0.0184119,0.849479,292.696,98.5741,-0.291744,3.78398,155.625,606.381,761.688,610.026,2.97976,,479.288,169.567,116.839
122.815,0.449357,5.3995,212.297,58.6872,0.332141,0.588594,182.107,95.2099,-2.21426,4.30857,462.652,360.129,760.92,734.242,1.47228,,355.789,163.494,139.859
139.256,-0.577598,4.43422,230.75,69.9943,0.976343,0.310136,193.245,92.6972,-0.35722,2.34859,168.367,407.764,588.101,542.228,2.1591,,310.333,163.192,136.422
356.475,0.313216,2.17657,412.356,400.114,-1.06592,5.08085,671.655,450.452,-0.897309,5.08741,654.747,1003.19,1422.86,917,2.90428,,761.823,173.446,116.525
